      R        PHI    THETA2   THETA1       E_CP
    6.6000   0.0000   90.0000   0.0000   -76.967759759788
    6.6000   0.0000   90.0000   30.0000   -76.967753513801
    6.6000   0.0000   90.0000   60.0000   -76.967742352840
    6.6000   0.0000   90.0000   90.0000   -76.967737357897
    6.6000   0.0000   90.0000   120.0000   -76.967742352840
    6.6000   0.0000   90.0000   150.0000   -76.967753513802
    6.6000   0.0000   90.0000   180.0000   -76.967759759787
    6.6000   30.0000   0.0000   0.0000   -76.967727929625
    6.6000   30.0000   0.0000   30.0000   -76.967736497778
    6.6000   30.0000   0.0000   60.0000   -76.967751413751
    6.6000   30.0000   0.0000   90.0000   -76.967757968689
    6.6000   30.0000   0.0000   120.0000   -76.967751413751
    6.6000   30.0000   0.0000   150.0000   -76.967736497778
    6.6000   30.0000   0.0000   180.0000   -76.967727929625
    6.6000   30.0000   30.0000   0.0000   -76.967736313365
    6.6000   30.0000   30.0000   30.0000   -76.967748553925
    6.6000   30.0000   30.0000   60.0000   -76.967756249156
    6.6000   30.0000   30.0000   90.0000   -76.967753067219
    6.6000   30.0000   30.0000   120.0000   -76.967742559996
    6.6000   30.0000   30.0000   150.0000   -76.967733602232
    6.6000   30.0000   30.0000   180.0000   -76.967736313365
    6.6000   30.0000   60.0000   0.0000   -76.967752191099
    6.6000   30.0000   60.0000   30.0000   -76.967757060494
    6.6000   30.0000   60.0000   60.0000   -76.967752149792
    6.6000   30.0000   60.0000   90.0000   -76.967743380194
    6.6000   30.0000   60.0000   120.0000   -76.967738684591
    6.6000   30.0000   60.0000   150.0000   -76.967742513730
    6.6000   30.0000   60.0000   180.0000   -76.967752191098
    6.6000   30.0000   90.0000   0.0000   -76.967759759787
    6.6000   30.0000   90.0000   30.0000   -76.967753987195
    6.6000   30.0000   90.0000   60.0000   -76.967743461310
    6.6000   30.0000   90.0000   90.0000   -76.967738589633
    6.6000   30.0000   90.0000   120.0000   -76.967743461310
    6.6000   30.0000   90.0000   150.0000   -76.967753987195
    6.6000   30.0000   90.0000   180.0000   -76.967759759788
    6.6000   60.0000   0.0000   0.0000   -76.967727929624
    6.6000   60.0000   0.0000   30.0000   -76.967736497777
    6.6000   60.0000   0.0000   60.0000   -76.967751396153
    6.6000   60.0000   0.0000   90.0000   -76.967757968689
    6.6000   60.0000   0.0000   120.0000   -76.967751413751
    6.6000   60.0000   0.0000   150.0000   -76.967736497779
    6.6000   60.0000   0.0000   180.0000   -76.967727929625
    6.6000   60.0000   30.0000   0.0000   -76.967736313364
    6.6000   60.0000   30.0000   30.0000   -76.967745613590
    6.6000   60.0000   30.0000   60.0000   -76.967753852645
    6.6000   60.0000   30.0000   90.0000   -76.967753703701
    6.6000   60.0000   30.0000   120.0000   -76.967745976421
    6.6000   60.0000   30.0000   150.0000   -76.967736984795
    6.6000   60.0000   30.0000   180.0000   -76.967736313364
    6.6000   60.0000   60.0000   0.0000   -76.967752191099
    6.6000   60.0000   60.0000   30.0000   -76.967754583608
    6.6000   60.0000   60.0000   60.0000   -76.967750804532
    6.6000   60.0000   60.0000   90.0000   -76.967745252002
    6.6000   60.0000   60.0000   120.0000   -76.967743052786
    6.6000   60.0000   60.0000   150.0000   -76.967746195026
    6.6000   60.0000   60.0000   180.0000   -76.967752191099
    6.6000   60.0000   90.0000   0.0000   -76.967759759787
    6.6000   60.0000   90.0000   30.0000   -76.967754761495
    6.6000   60.0000   90.0000   60.0000   -76.967745439674
    6.6000   60.0000   90.0000   90.0000   -76.967741061635
    6.6000   60.0000   90.0000   120.0000   -76.967745457446
    6.6000   60.0000   90.0000   150.0000   -76.967754761496
    6.6000   60.0000   90.0000   180.0000   -76.967759759787
    6.6000   90.0000   0.0000   0.0000   -76.967727929624
    6.6000   90.0000   0.0000   30.0000   -76.967736417060
    6.6000   90.0000   0.0000   60.0000   -76.967751409044
    6.6000   90.0000   0.0000   90.0000   -76.967757973449
    6.6000   90.0000   0.0000   120.0000   -76.967751409044
    6.6000   90.0000   0.0000   150.0000   -76.967736417061
    6.6000   90.0000   0.0000   180.0000   -76.967727929625
    6.6000   90.0000   30.0000   0.0000   -76.967736313364
    6.6000   90.0000   30.0000   30.0000   -76.967741414542
    6.6000   90.0000   30.0000   60.0000   -76.967750172064
    6.6000   90.0000   30.0000   90.0000   -76.967754008907
    6.6000   90.0000   30.0000   120.0000   -76.967750172064
    6.6000   90.0000   30.0000   150.0000   -76.967741414542
    6.6000   90.0000   30.0000   180.0000   -76.967736313365
    6.6000   90.0000   60.0000   0.0000   -76.967752191099
    6.6000   90.0000   60.0000   30.0000   -76.967750690620
    6.6000   90.0000   60.0000   60.0000   -76.967747685973
    6.6000   90.0000   60.0000   90.0000   -76.967746171883
    6.6000   90.0000   60.0000   120.0000   -76.967747685972
    6.6000   90.0000   60.0000   150.0000   -76.967750690621
    6.6000   90.0000   60.0000   180.0000   -76.967752191098
    6.6000   90.0000   90.0000   0.0000   -76.967759759787
    6.6000   90.0000   90.0000   30.0000   -76.967755058998
    6.6000   90.0000   90.0000   60.0000   -76.967746346609
    6.6000   90.0000   90.0000   90.0000   -76.967742301699
    6.6000   90.0000   90.0000   120.0000   -76.967746346609
    6.6000   90.0000   90.0000   150.0000   -76.967755058999
    6.6000   90.0000   90.0000   180.0000   -76.967759759786
    6.8000   0.0000   0.0000   0.0000   -76.967728245414
    6.8000   0.0000   0.0000   30.0000   -76.967735598634
    6.8000   0.0000   0.0000   60.0000   -76.967748620981
    6.8000   0.0000   0.0000   90.0000   -76.967754478795
    6.8000   0.0000   0.0000   120.0000   -76.967748620981
    6.8000   0.0000   0.0000   150.0000   -76.967735598633
    6.8000   0.0000   0.0000   180.0000   -76.967728245414
    6.8000   0.0000   30.0000   0.0000   -76.967735458357
    6.8000   0.0000   30.0000   30.0000   -76.967746893720
    6.8000   0.0000   30.0000   60.0000   -76.967753576221
    6.8000   0.0000   30.0000   90.0000   -76.967749897353
    6.8000   0.0000   30.0000   120.0000   -76.967739863845
    6.8000   0.0000   30.0000   150.0000   -76.967732065759
    6.8000   0.0000   30.0000   180.0000   -76.967735458358
    6.8000   0.0000   60.0000   0.0000   -76.967749227890
    6.8000   0.0000   60.0000   30.0000   -76.967754134695
    6.8000   0.0000   60.0000   60.0000   -76.967749586637
    6.8000   0.0000   60.0000   90.0000   -76.967741030876
    6.8000   0.0000   60.0000   120.0000   -76.967736145431
    6.8000   0.0000   60.0000   150.0000   -76.967739674361
    6.8000   0.0000   60.0000   180.0000   -76.967749227890
    6.8000   0.0000   90.0000   0.0000   -76.967755798783
    6.8000   0.0000   90.0000   30.0000   -76.967750493517
    6.8000   0.0000   90.0000   60.0000   -76.967740996806
    6.8000   0.0000   90.0000   90.0000   -76.967736741761
    6.8000   0.0000   90.0000   120.0000   -76.967740996806
    6.8000   0.0000   90.0000   150.0000   -76.967750493516
    6.8000   0.0000   90.0000   180.0000   -76.967755798783
    6.8000   30.0000   0.0000   0.0000   -76.967728245414
    6.8000   30.0000   0.0000   30.0000   -76.967735680714
    6.8000   30.0000   0.0000   60.0000   -76.967748715224
    6.8000   30.0000   0.0000   90.0000   -76.967754474016
    6.8000   30.0000   0.0000   120.0000   -76.967748715224
    6.8000   30.0000   0.0000   150.0000   -76.967735680715
    6.8000   30.0000   0.0000   180.0000   -76.967728245415
    6.8000   30.0000   30.0000   0.0000   -76.967735458357
    6.8000   30.0000   30.0000   30.0000   -76.967746079276
    6.8000   30.0000   30.0000   60.0000   -76.967752923281
    6.8000   30.0000   30.0000   90.0000   -76.967750262610
    6.8000   30.0000   30.0000   120.0000   -76.967741100401
    6.8000   30.0000   30.0000   150.0000   -76.967733233636
    6.8000   30.0000   30.0000   180.0000   -76.967735458358
    6.8000   30.0000   60.0000   0.0000   -76.967749227890
    6.8000   30.0000   60.0000   30.0000   -76.967753509586
    6.8000   30.0000   60.0000   60.0000   -76.967749448967
    6.8000   30.0000   60.0000   90.0000   -76.967741931591
    6.8000   30.0000   60.0000   120.0000   -76.967737808661
    6.8000   30.0000   60.0000   150.0000   -76.967740981960
    6.8000   30.0000   60.0000   180.0000   -76.967749227890
    6.8000   30.0000   90.0000   0.0000   -76.967755798782
    6.8000   30.0000   90.0000   30.0000   -76.967750912442
    6.8000   30.0000   90.0000   60.0000   -76.967741969081
    6.8000   30.0000   90.0000   90.0000   -76.967737807674
    6.8000   30.0000   90.0000   120.0000   -76.967741969082
    6.8000   30.0000   90.0000   150.0000   -76.967750912442
    6.8000   30.0000   90.0000   180.0000   -76.967755798783
    6.8000   60.0000   0.0000   0.0000   -76.967728245413
    6.8000   60.0000   0.0000   30.0000   -76.967735680713
    6.8000   60.0000   0.0000   60.0000   -76.967748697947
    6.8000   60.0000   0.0000   90.0000   -76.967754474016
    6.8000   60.0000   0.0000   120.0000   -76.967748715224
    6.8000   60.0000   0.0000   150.0000   -76.967735680714
    6.8000   60.0000   0.0000   180.0000   -76.967728245414
    6.8000   60.0000   30.0000   0.0000   -76.967735458357
    6.8000   60.0000   30.0000   30.0000   -76.967743549435
    6.8000   60.0000   30.0000   60.0000   -76.967750845133
    6.8000   60.0000   30.0000   90.0000   -76.967750812281
    6.8000   60.0000   30.0000   120.0000   -76.967744047407
    6.8000   60.0000   30.0000   150.0000   -76.967736134927
    6.8000   60.0000   30.0000   180.0000   -76.967735458358
    6.8000   60.0000   60.0000   0.0000   -76.967749227890
    6.8000   60.0000   60.0000   30.0000   -76.967751371472
    6.8000   60.0000   60.0000   60.0000   -76.967748279005
    6.8000   60.0000   60.0000   90.0000   -76.967743551377
    6.8000   60.0000   60.0000   120.0000   -76.967741579642
    6.8000   60.0000   60.0000   150.0000   -76.967744150603
    6.8000   60.0000   60.0000   180.0000   -76.967749227890
    6.8000   60.0000   90.0000   0.0000   -76.967755798782
    6.8000   60.0000   90.0000   30.0000   -76.967751575296
    6.8000   60.0000   90.0000   60.0000   -76.967743673483
    6.8000   60.0000   90.0000   90.0000   -76.967739948397
    6.8000   60.0000   90.0000   120.0000   -76.967743690870
    6.8000   60.0000   90.0000   150.0000   -76.967751575295
    6.8000   60.0000   90.0000   180.0000   -76.967755798782
    6.8000   90.0000   0.0000   0.0000   -76.967728245413
    6.8000   90.0000   0.0000   30.0000   -76.967735598633
    6.8000   90.0000   0.0000   60.0000   -76.967748620981
    6.8000   90.0000   0.0000   90.0000   -76.967754478797
    6.8000   90.0000   0.0000   120.0000   -76.967748620979
    6.8000   90.0000   0.0000   150.0000   -76.967735598633
    6.8000   90.0000   0.0000   180.0000   -76.967728245414
    6.8000   90.0000   30.0000   0.0000   -76.967735458358
    6.8000   90.0000   30.0000   30.0000   -76.967739939655
    6.8000   90.0000   30.0000   60.0000   -76.967747666955
    6.8000   90.0000   30.0000   90.0000   -76.967751073020
    6.8000   90.0000   30.0000   120.0000   -76.967747666955
    6.8000   90.0000   30.0000   150.0000   -76.967739939654
    6.8000   90.0000   30.0000   180.0000   -76.967735458358
    6.8000   90.0000   60.0000   0.0000   -76.967749227889
    6.8000   90.0000   60.0000   30.0000   -76.967748016806
    6.8000   90.0000   60.0000   60.0000   -76.967745581594
    6.8000   90.0000   60.0000   90.0000   -76.967744345485
    6.8000   90.0000   60.0000   120.0000   -76.967745581594
    6.8000   90.0000   60.0000   150.0000   -76.967748016806
    6.8000   90.0000   60.0000   180.0000   -76.967749227889
    6.8000   90.0000   90.0000   0.0000   -76.967755798782
    6.8000   90.0000   90.0000   30.0000   -76.967751815902
    6.8000   90.0000   90.0000   60.0000   -76.967744441868
    6.8000   90.0000   90.0000   90.0000   -76.967741023045
    6.8000   90.0000   90.0000   120.0000   -76.967744441869
    6.8000   90.0000   90.0000   150.0000   -76.967751815902
    6.8000   90.0000   90.0000   180.0000   -76.967755798782
    7.0000   0.0000   0.0000   0.0000   -76.967728676320
    7.0000   0.0000   0.0000   30.0000   -76.967735048628
    7.0000   0.0000   0.0000   60.0000   -76.967746440445
    7.0000   0.0000   0.0000   90.0000   -76.967751606645
    7.0000   0.0000   0.0000   120.0000   -76.967746440445
    7.0000   0.0000   0.0000   150.0000   -76.967735048628
    7.0000   0.0000   0.0000   180.0000   -76.967728676320
    7.0000   0.0000   30.0000   0.0000   -76.967734887048
    7.0000   0.0000   30.0000   30.0000   -76.967744816893
    7.0000   0.0000   30.0000   60.0000   -76.967750769982
    7.0000   0.0000   30.0000   90.0000   -76.967747639961
    7.0000   0.0000   30.0000   120.0000   -76.967738873665
    7.0000   0.0000   30.0000   150.0000   -76.967732030908
    7.0000   0.0000   30.0000   180.0000   -76.967734887048
    7.0000   0.0000   60.0000   0.0000   -76.967746854949
    7.0000   0.0000   60.0000   30.0000   -76.967751157087
    7.0000   0.0000   60.0000   60.0000   -76.967747354306
    7.0000   0.0000   60.0000   90.0000   -76.967739977438
    7.0000   0.0000   60.0000   120.0000   -76.967735689863
    7.0000   0.0000   60.0000   150.0000   -76.967738653472
    7.0000   0.0000   60.0000   180.0000   -76.967746854948
    7.0000   0.0000   90.0000   0.0000   -76.967752580000
    7.0000   0.0000   90.0000   30.0000   -76.967748047068
    7.0000   0.0000   90.0000   60.0000   -76.967739924288
    7.0000   0.0000   90.0000   90.0000   -76.967736280557
    7.0000   0.0000   90.0000   120.0000   -76.967739924288
    7.0000   0.0000   90.0000   150.0000   -76.967748047068
    7.0000   0.0000   90.0000   180.0000   -76.967752580000
    7.0000   30.0000   0.0000   0.0000   -76.967728676319
    7.0000   30.0000   0.0000   30.0000   -76.967735131628
    7.0000   30.0000   0.0000   60.0000   -76.967746537467
    7.0000   30.0000   0.0000   90.0000   -76.967751601800
    7.0000   30.0000   0.0000   120.0000   -76.967746537466
    7.0000   30.0000   0.0000   150.0000   -76.967735131628
    7.0000   30.0000   0.0000   180.0000   -76.967728676320
    7.0000   30.0000   30.0000   0.0000   -76.967734887048
    7.0000   30.0000   30.0000   30.0000   -76.967744125990
    7.0000   30.0000   30.0000   60.0000   -76.967750212645
    7.0000   30.0000   30.0000   90.0000   -76.967747969211
    7.0000   30.0000   30.0000   120.0000   -76.967739959768
    7.0000   30.0000   30.0000   150.0000   -76.967733047751
    7.0000   30.0000   30.0000   180.0000   -76.967734887047
    7.0000   30.0000   60.0000   0.0000   -76.967746854948
    7.0000   30.0000   60.0000   30.0000   -76.967750627570
    7.0000   30.0000   60.0000   60.0000   -76.967747247543
    7.0000   30.0000   60.0000   90.0000   -76.967740772690
    7.0000   30.0000   60.0000   120.0000   -76.967737146598
    7.0000   30.0000   60.0000   150.0000   -76.967739795105
    7.0000   30.0000   60.0000   180.0000   -76.967746854948
    7.0000   30.0000   90.0000   0.0000   -76.967752580000
    7.0000   30.0000   90.0000   30.0000   -76.967748420499
    7.0000   30.0000   90.0000   60.0000   -76.967740780790
    7.0000   30.0000   90.0000   90.0000   -76.967737206568
    7.0000   30.0000   90.0000   120.0000   -76.967740780789
    7.0000   30.0000   90.0000   150.0000   -76.967748420497
    7.0000   30.0000   90.0000   180.0000   -76.967752580001
    7.0000   60.0000   0.0000   0.0000   -76.967728676320
    7.0000   60.0000   0.0000   30.0000   -76.967735131628
    7.0000   60.0000   0.0000   60.0000   -76.967746519697
    7.0000   60.0000   0.0000   90.0000   -76.967751601800
    7.0000   60.0000   0.0000   120.0000   -76.967746537467
    7.0000   60.0000   0.0000   150.0000   -76.967735131628
    7.0000   60.0000   0.0000   180.0000   -76.967728676320
    7.0000   60.0000   30.0000   0.0000   -76.967734887049
    7.0000   60.0000   30.0000   30.0000   -76.967741940994
    7.0000   60.0000   30.0000   60.0000   -76.967748402835
    7.0000   60.0000   30.0000   90.0000   -76.967748446749
    7.0000   60.0000   30.0000   120.0000   -76.967742511517
